AccidentUID,AccidentType,AccidentType_de,AccidentType_fr,AccidentType_it,AccidentType_en,AccidentSeverityCategory,AccidentSeverityCategory_de,AccidentSeverityCategory_fr,AccidentSeverityCategory_it,AccidentSeverityCategory_en,AccidentInvolvingPedestrian,AccidentInvolvingBicycle,AccidentInvolvingMotorcycle,RoadType,RoadType_de,RoadType_fr,RoadType_it,RoadType_en,AccidentLocation_CHLV95_E,AccidentLocation_CHLV95_N,CantonCode,MunicipalityCode,AccidentYear,AccidentMonth,AccidentMonth_de,AccidentMonth_fr,AccidentMonth_it,AccidentMonth_en,AccidentWeekDay,AccidentWeekDay_de,AccidentWeekDay_fr,AccidentWeekDay_it,AccidentWeekDay_en,AccidentHour,AccidentHour_text,Datum,weather_condition,temperature
07F92E02C74502FEE0630AB38B023FC7,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2679057,1248882,ZH,261,2023,10,Oktober,octobre,Ottobre,October,aw406,Samstag,samedi,Sabato,Saturday,12,12,2023-10-14,rain,17.0
07F92E02D39302FEE0630AB38B023FC7,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682964,1247783,ZH,261,2023,6,Juni,juin,Giugno,June,aw402,Dienstag,mardi,Martedì,Tuesday,16,16,2023-06-20,rain,30.0
07F92E02D40702FEE0630AB38B023FC7,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682170,1247601,ZH,261,2023,8,August,août,Agosto,August,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,14,14,2023-08-02,partly-cloudy-day,27.0
07F92E02E2A102FEE0630AB38B023FC7,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681688,1247081,ZH,261,2023,8,August,août,Agosto,August,aw405,Freitag,vendredi,Venerdì,Friday,22,22,2023-08-11,clear-night,18.8
07F9A7529DBD015CE0630AB38B02E4C8,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2683550,1246786,ZH,261,2023,10,Oktober,octobre,Ottobre,October,aw405,Freitag,vendredi,Venerdì,Friday,15,15,2023-10-13,clear-day,25.0
07F9A752DA26015CE0630AB38B02E4C8,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683109,1250455,ZH,261,2023,10,Oktober,octobre,Ottobre,October,aw404,Donnerstag,jeudi,Giovedì,Thursday,17,17,2023-10-12,partly-cloudy-night,21.0
07F9A7531A2F015CE0630AB38B02E4C8,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682857,1246160,ZH,261,2023,9,September,septembre,Settembre,September,aw407,Sonntag,dimanche,Domenica,Sunday,12,12,2023-09-17,cloudy,26.0
07F9A7531AF7015CE0630AB38B02E4C8,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682436,1248261,ZH,261,2023,10,Oktober,octobre,Ottobre,October,aw401,Montag,lundi,Lunedí,Monday,11,11,2023-10-16,partly-cloudy-day,10.0
081FB10E1AF401DCE0630AB38B02E155,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,2684153,1252439,ZH,261,2023,9,September,septembre,Settembre,September,aw401,Montag,lundi,Lunedí,Monday,18,18,2023-09-18,partly-cloudy-night,18.0
081FB10E1BD301DCE0630AB38B02E155,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2682790,1247532,ZH,261,2023,10,Oktober,octobre,Ottobre,October,aw406,Samstag,samedi,Sabato,Saturday,19,19,2023-10-07,partly-cloudy-night,15.0
081FB10E27B201DCE0630AB38B02E155,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683014,1251316,ZH,261,2023,10,Oktober,octobre,Ottobre,October,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,17,17,2023-10-04,partly-cloudy-day,17.0
081FB10E28E401DCE0630AB38B02E155,at7,Parkierunfall,accident en parquant,Incidente nel parcheggiare,Accident when parking,as4,Unfall mit Sachschaden,accident avec dommages matériels,Incidente con danni materiali,Accident with property damage,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2681714,1246908,ZH,261,2023,10,Oktober,octobre,Ottobre,October,aw407,Sonntag,dimanche,Domenica,Sunday,21,21,2023-10-15,cloudy,7.6
081FB10E293301DCE0630AB38B02E155,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as3,Unfall mit Leichtverletzten,accident avec blessés légers,Incidente con feriti leggeri,Accident with light injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,2683279,1250383,ZH,261,2023,10,Oktober,octobre,Ottobre,October,aw405,Freitag,vendredi,Venerdì,Friday,3,03,2023-10-06,cloudy,7.0
