"","AccidentUID","AccidentType","AccidentType_de","AccidentType_fr","AccidentType_it","AccidentType_en","AccidentSeverityCategory","AccidentSeverityCategory_de","AccidentSeverityCategory_fr","AccidentSeverityCategory_it","AccidentSeverityCategory_en","AccidentInvolvingPedestrian","AccidentInvolvingBicycle","AccidentInvolvingMotorcycle","RoadType","RoadType_de","RoadType_fr","RoadType_it","RoadType_en","AccidentLocation_CHLV95_E","AccidentLocation_CHLV95_N","CantonCode","MunicipalityCode","AccidentYear","AccidentMonth","AccidentMonth_de","AccidentMonth_fr","AccidentMonth_it","AccidentMonth_en","AccidentWeekDay","AccidentWeekDay_de","AccidentWeekDay_fr","AccidentWeekDay_it","AccidentWeekDay_en","AccidentHour","AccidentHour_text","Datum"
"5022","FD0EF4E6979102C6E0530AB38B024FA8","at3","Abbiegeunfall","accident en quittant une route","Incidente nello svoltare","Accident when turning left or right","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2685193,1246587,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw402","Dienstag","mardi","Martedì","Tuesday",17,"17h-18h","23.05.23"
"5023","FD4C44BB00A401C2E0530AB38B02BE33","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682049,1248241,"ZH",261,2023,4,"April","avril","Aprile","April","aw404","Donnerstag","jeudi","Giovedì","Thursday",18,"18h-19h","27.04.23"
"5024","FD4C44BB026101C2E0530AB38B02BE33","at3","Abbiegeunfall","accident en quittant une route","Incidente nello svoltare","Accident when turning left or right","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","false","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2681817,1245754,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw403","Mittwoch","mercredi","Mercoledì","Wednesday",14,"14h-15h","31.05.23"
"5025","FD4C44BB02E001C2E0530AB38B02BE33","at2","Auffahrunfall","accident par tamponnement","Incidente di tamponamento","Accident with rear-end collision","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2684672,1246308,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw405","Freitag","vendredi","Venerdì","Friday",17,"17h-18h","26.05.23"
"5026","FD4C44BB435201C2E0530AB38B02BE33","at1","Überholunfall oder Fahrstreifenwechsel","accident lors d'un dépassement ou lors d'un changement de voie de circulation","Incidente di sorpasso o al cambiamento di corsia","Accident when overtaking or changing lanes","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","false","true","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2679283,1247752,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw406","Samstag","samedi","Sabato","Saturday",9,"09h-10h","10.06.23"
"5027","FD4C44BB44A301C2E0530AB38B02BE33","at1","Überholunfall oder Fahrstreifenwechsel","accident lors d'un dépassement ou lors d'un changement de voie de circulation","Incidente di sorpasso o al cambiamento di corsia","Accident when overtaking or changing lanes","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2682076,1249916,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw404","Donnerstag","jeudi","Giovedì","Thursday",15,"15h-16h","04.05.23"
"5028","FD4C44BB466E01C2E0530AB38B02BE33","at8","Fussgängerunfall","accident impliquant des piétons","Incidente con pedoni","Accident involving pedestrian(s)","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","true","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683996,1245489,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw407","Sonntag","dimanche","Domenica","Sunday",15,"15h-16h","11.06.23"
"5029","FD4C44BB47ED01C2E0530AB38B02BE33","at1","Überholunfall oder Fahrstreifenwechsel","accident lors d'un dépassement ou lors d'un changement de voie de circulation","Incidente di sorpasso o al cambiamento di corsia","Accident when overtaking or changing lanes","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683664,1252605,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw403","Mittwoch","mercredi","Mercoledì","Wednesday",11,"11h-12h","07.06.23"
"5030","FD4C44BB78BA01C2E0530AB38B02BE33","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683510,1251783,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw404","Donnerstag","jeudi","Giovedì","Thursday",20,"20h-21h","08.06.23"
"5031","FD4C44BB795401C2E0530AB38B02BE33","at3","Abbiegeunfall","accident en quittant une route","Incidente nello svoltare","Accident when turning left or right","as2","Unfall mit Schwerverletzten","accident avec blessés graves","Incidente con feriti gravi","Accident with severe injuries","false","false","true","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2681529,1252042,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw406","Samstag","samedi","Sabato","Saturday",16,"16h-17h","03.06.23"
"5032","FD4C44BB7EFA01C2E0530AB38B02BE33","at2","Auffahrunfall","accident par tamponnement","Incidente di tamponamento","Accident with rear-end collision","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682767,1249026,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw406","Samstag","samedi","Sabato","Saturday",18,"18h-19h","27.05.23"
"5033","FD4C44BB862F01C2E0530AB38B02BE33","at1","Überholunfall oder Fahrstreifenwechsel","accident lors d'un dépassement ou lors d'un changement de voie de circulation","Incidente di sorpasso o al cambiamento di corsia","Accident when overtaking or changing lanes","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2679830,1248118,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw401","Montag","lundi","Lunedí","Monday",9,"09h-10h","22.05.23"
"5034","FD4C44BBBCD601C2E0530AB38B02BE33","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683373,1246790,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw404","Donnerstag","jeudi","Giovedì","Thursday",18,"18h-19h","08.06.23"
"5035","FD4C44BBBF9B01C2E0530AB38B02BE33","at2","Auffahrunfall","accident par tamponnement","Incidente di tamponamento","Accident with rear-end collision","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","true","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2685329,1246367,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw403","Mittwoch","mercredi","Mercoledì","Wednesday",7,"07h-08h","14.06.23"
"5036","FD588FEB6608017AE0530AB38B02546F","at3","Abbiegeunfall","accident en quittant une route","Incidente nello svoltare","Accident when turning left or right","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682803,1251138,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw403","Mittwoch","mercredi","Mercoledì","Wednesday",19,"19h-20h","10.05.23"
"5037","FD588FEB68FF017AE0530AB38B02546F","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","false","true","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2680474,1250439,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw404","Donnerstag","jeudi","Giovedì","Thursday",6,"06h-07h","01.06.23"
"5038","FD588FEB6A86017AE0530AB38B02546F","at8","Fussgängerunfall","accident impliquant des piétons","Incidente con pedoni","Accident involving pedestrian(s)","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","true","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682187,1249114,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw406","Samstag","samedi","Sabato","Saturday",17,"17h-18h","27.05.23"
"5039","FD588FEB6E70017AE0530AB38B02546F","at4","Einbiegeunfall","accident en s'engageant sur une route","Incidente nell’immettersi in una strada","Accident when turning-into main road","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682534,1247270,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw405","Freitag","vendredi","Venerdì","Friday",14,"14h-15h","02.06.23"
"5040","FD588FEB6EF7017AE0530AB38B02546F","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682069,1244017,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw406","Samstag","samedi","Sabato","Saturday",18,"18h-19h","03.06.23"
"5041","FD5B91D943DD0168E0530AB38B0227E6","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683780,1246110,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw401","Montag","lundi","Lunedí","Monday",2,"02h-03h","29.05.23"
"5042","FD5B91D944F40168E0530AB38B0227E6","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt439","andere","autre","Altro","Other",2682530,1243933,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw405","Freitag","vendredi","Venerdì","Friday",20,"20h-21h","02.06.23"
"5043","FD5B91D946380168E0530AB38B0227E6","at1","Überholunfall oder Fahrstreifenwechsel","accident lors d'un dépassement ou lors d'un changement de voie de circulation","Incidente di sorpasso o al cambiamento di corsia","Accident when overtaking or changing lanes","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682198,1247746,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw406","Samstag","samedi","Sabato","Saturday",21,"21h-22h","03.06.23"
"5044","FD5B91D946B30168E0530AB38B0227E6","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2685301,1251192,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw405","Freitag","vendredi","Venerdì","Friday",18,"18h-19h","02.06.23"
"5045","FD5B91D9473D0168E0530AB38B0227E6","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682957,1248441,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw407","Sonntag","dimanche","Domenica","Sunday",11,"11h-12h","04.06.23"
"5046","FD5B91D970ED0168E0530AB38B0227E6","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2682130,1248049,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw404","Donnerstag","jeudi","Giovedì","Thursday",17,"17h-18h","25.05.23"
"5047","FD5B91EA92A301B8E0530AB38B0234F3","at4","Einbiegeunfall","accident en s'engageant sur une route","Incidente nell’immettersi in una strada","Accident when turning-into main road","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","false","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2686982,1251195,"ZH",261,2023,2,"Februar","février","Febbraio","February","aw406","Samstag","samedi","Sabato","Saturday",17,"17h-18h","25.02.23"
"5048","FD5B91EA957001B8E0530AB38B0234F3","at1","Überholunfall oder Fahrstreifenwechsel","accident lors d'un dépassement ou lors d'un changement de voie de circulation","Incidente di sorpasso o al cambiamento di corsia","Accident when overtaking or changing lanes","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683180,1247930,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw405","Freitag","vendredi","Venerdì","Friday",16,"16h-17h","02.06.23"
"5049","FD5B95673FA50136E0530AB38B02939F","at5","Überqueren der Fahrbahn","accident en traversant une route","Incidente nell'attraversare la carreggiata","Accident when crossing the lane(s)","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2683883,1246021,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw402","Dienstag","mardi","Martedì","Tuesday",7,"07h-08h","09.05.23"
"5050","FD5B956741080136E0530AB38B02939F","at7","Parkierunfall","accident en parquant","Incidente nel parcheggiare","Accident when parking","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2684753,1245587,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw403","Mittwoch","mercredi","Mercoledì","Wednesday",17,"17h-18h","31.05.23"
"5051","FD5B9BBF0765018EE0530AB38B02FEEA","at4","Einbiegeunfall","accident en s'engageant sur une route","Incidente nell’immettersi in una strada","Accident when turning-into main road","as2","Unfall mit Schwerverletzten","accident avec blessés graves","Incidente con feriti gravi","Accident with severe injuries","false","true","false","rt432","Hauptstrasse","route principale","Strada principale","Principal road",2683677,1252637,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw403","Mittwoch","mercredi","Mercoledì","Wednesday",7,"07h-08h","31.05.23"
"5052","FD5B9BBF07DC018EE0530AB38B02FEEA","at5","Überqueren der Fahrbahn","accident en traversant une route","Incidente nell'attraversare la carreggiata","Accident when crossing the lane(s)","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683853,1251026,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw404","Donnerstag","jeudi","Giovedì","Thursday",18,"18h-19h","01.06.23"
"5053","FD5D6681F22301EEE0530AB38B02E305","at0","Schleuder- oder Selbstunfall","dérapage ou perte de maîtrise","Incidente di sbandamento o per colpa propria","Accident with skidding or self-accident","as3","Unfall mit Leichtverletzten","accident avec blessés légers","Incidente con feriti leggeri","Accident with light injuries","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683446,1247131,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw402","Dienstag","mardi","Martedì","Tuesday",18,"18h-19h","30.05.23"
"5054","FD5D6681F26401EEE0530AB38B02E305","at5","Überqueren der Fahrbahn","accident en traversant une route","Incidente nell'attraversare la carreggiata","Accident when crossing the lane(s)","as2","Unfall mit Schwerverletzten","accident avec blessés graves","Incidente con feriti gravi","Accident with severe injuries","false","true","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2684050,1251421,"ZH",261,2023,6,"Juni","juin","Giugno","June","aw404","Donnerstag","jeudi","Giovedì","Thursday",15,"15h-16h","01.06.23"
"5055","FD5D6681F32F01EEE0530AB38B02E305","at4","Einbiegeunfall","accident en s'engageant sur une route","Incidente nell’immettersi in una strada","Accident when turning-into main road","as4","Unfall mit Sachschaden","accident avec dommages matériels","Incidente con danni materiali","Accident with property damage","false","false","false","rt433","Nebenstrasse","route secondaire","Strada secondaria","Minor road",2683971,1248011,"ZH",261,2023,5,"Mai","mai","Maggio","May","aw403","Mittwoch","mercredi","Mercoledì","Wednesday",12,"12h-13h","31.05.23"
